All_Poverty,M_Poverty,F_Poverty,Med_Income,Med_Income_White,Med_Income_Black,Med_Income_Nat_Am,Med_Income_Asian,Hispanic,M_With,M_Without,F_With,F_Without,All_With,All_Without,Incidence_Rate,Avg_Ann_Incidence,Mortality_Rate,Avg_Ann_Deaths,falling,rising,stable,M_poverty_frac,F_poverty_frac,All_poverty_frac,M_with_frac,F_with_frac,All_with_frac,M_without_frac,F_without_frac,All_without_frac
143778,63809,79969,49013.0,60687.0,25901.0,22138.0,63347.0,40458.0,339523,43509,380210,32950,719733,76459,75.1,673.0,55.7,500.0,0.0,0.0,1.0,16658.92144781637,19355.45551360248,18058.20706563241,88640.8968441279,92024.88140187821,90396.91431212572,11359.103155872093,7975.118598121793,9603.085687874282
20926,9134,11792,56549.0,56635.0,69714.0,40156.0,56600.0,57955.0,74195,7804,77981,7386,152176,15190,78.5,149.0,60.1,113.0,1.0,0.0,0.0,11139.160233661387,13813.300221397027,12503.136837828471,90482.81076598495,91347.94475617041,90924.08254962179,9517.189234015048,8652.055243829584,9075.917450378212
42269,17426,24843,52457.0,55261.0,28250.0,29167.0,74417.0,37303.0,130768,13366,141653,10783,272421,24149,71.0,259.0,55.1,200.0,0.0,0.0,1.0,12090.138343485924,16297.331339053766,14252.62164075935,90726.68489044916,92926.21165603926,91857.23437974171,9273.315109550835,7073.788343960743,8142.765620258287
90091,42034,48057,41777.0,48823.0,21855.0,32794.0,51140.0,35328.0,183219,25409,203622,18716,386841,44125,61.9,306.0,55.4,275.0,0.0,0.0,1.0,20147.822919262995,21614.388903381336,20904.433296362127,87820.90611039745,91582.18568126006,89761.37328698783,12179.093889602545,8417.814318739936,10238.626713012163
40841,17922,22919,41375.0,45612.0,21408.0,31019.0,58070.0,29869.0,98779,11550,109376,9338,208155,20888,69.4,232.0,53.4,183.0,0.0,0.0,1.0,16244.142519192597,19306.06331182506,17831.14960946198,89531.31089740685,92134.03642367371,90880.31505001243,10468.689102593155,7865.963576326297,9119.684949987557
12859,5798,7061,66952.0,67277.0,31745.0,53375.0,86607.0,52922.0,79425,6220,82372,5707,161797,11927,62.1,123.0,45.9,90.0,0.0,0.0,1.0,6769.8055928542235,8016.666855890735,7401.970942414404,92737.4627824158,93520.58947081598,93134.51221477747,7262.537217584214,6479.410529184028,6865.487785222536
13076,5466,7610,51569.0,51658.0,30361.0,120329.0,96830.0,39464.0,45696,4834,48031,4148,93727,8982,73.7,95.0,54.9,72.0,1.0,0.0,0.0,10817.336235899465,14584.411353226393,12731.114118529049,90433.40589748663,92050.44174859617,91254.90463347905,9566.594102513358,7949.558251403821,8745.095366520947
96354,42909,53445,43829.0,50144.0,27472.0,24545.0,63335.0,37217.0,221306,31005,249399,23700,470705,54705,76.4,507.0,56.3,376.0,0.0,0.0,1.0,17006.392903995464,19569.826326716684,18338.82111113226,87711.59402483443,91321.82834796172,89588.13117375002,12288.40597516557,8678.171652038272,10411.868826249976
24219,10238,13981,52552.0,53792.0,35222.0,57935.0,39702.0,45682.0,71543,7060,75801,6452,147344,13512,72.1,128.0,56.7,100.0,0.0,0.0,1.0,13024.948157195018,16997.55632013422,15056.323668374196,91018.15452336425,92155.90920695903,91599.94031929178,8981.845476635752,7844.090793040984,8400.059680708211
19504,8622,10882,41877.0,43464.0,25978.0,11842.0,90650.0,36172.0,49703,6482,53371,6270,103074,12752,71.5,118.0,56.2,93.0,1.0,0.0,0.0,15345.732846845245,18245.837594943077,16839.05168096973,88463.11293049746,89487.09780184773,88990.3821249115,11536.887069502536,10512.902198152278,11009.617875088496
4970,2048,2922,54550.0,55131.0,25057.0,46163.0,49924.0,29955.0,22360,2057,22913,1377,45273,3434,55.7,32.0,44.2,24.0,0.0,0.0,1.0,8387.598804111889,12029.641827912721,10203.872133368921,91575.54163083098,94331.00041169206,92949.67869094791,8424.458369169022,5668.9995883079455,7050.321309052087
53715,23898,29817,47137.0,49412.0,26899.0,40192.0,85469.0,42409.0,161717,18295,175145,15018,336862,33313,68.1,338.0,51.9,258.0,0.0,0.0,1.0,13275.78161455903,15679.706357177789,14510.70439656919,89836.78865853387,92102.56464191247,91000.74289187546,10163.211341466125,7897.435358087536,8999.257108124535
78658,35036,43622,50765.0,55527.0,27300.0,34167.0,61991.0,43944.0,232858,27322,255090,21505,487948,48827,67.2,449.0,52.3,352.0,1.0,0.0,0.0,13466.061957106618,15771.07322981254,14653.812118671696,89498.80851718041,92225.09445217736,90903.63746448698,10501.191482819588,7774.905547822629,9096.362535513019
12763,5748,7015,45310.0,45333.0,25969.0,35486.0,85606.0,46212.0,39847,5517,41619,4711,81466,10228,61.0,76.0,45.3,56.0,0.0,0.0,1.0,12670.840313905299,15141.377077487588,13919.12229807839,87838.37404108985,89831.64256421325,88845.50788492158,12161.62595891015,10168.357435786747,11154.492115078412
14758,6498,8260,50383.0,50526.0,30272.0,43000.0,52500.0,53304.0,48314,8351,49904,7723,98218,16074,57.0,79.0,44.3,62.0,0.0,0.0,1.0,11467.39609988529,14333.558922033073,12912.539810310433,85262.50772081532,86598.2959376681,85936.02351870647,14737.492279184684,13401.704062331894,14063.976481293528
2794,1204,1590,36661.0,37882.0,28347.0,37150.0,36250.0,24615.0,4620,1271,5148,1433,9768,2704,80.2,14.0,49.9,9.0,0.0,0.0,1.0,20437.956204379563,24160.461935876006,22402.18088518281,78424.71566796809,78225.19373955326,78319.43553559974,21575.28433203191,21774.80626044674,21680.564464400257
7816,3424,4392,38847.0,39412.0,30167.0,32955.0,44018.0,30169.0,16794,4402,18231,4136,35025,8538,87.9,48.0,74.0,41.0,0.0,0.0,1.0,16153.991319116814,19636.070997451603,17941.831370658587,79231.93055293451,81508.4723029463,80400.79884305489,20768.069447065485,18491.527697053694,19599.201156945113
8995,3890,5105,64505.0,65112.0,49238.0,61409.0,71250.0,51835.0,54096,6921,57233,6067,111329,12988,70.2,80.0,49.7,56.0,0.0,0.0,1.0,6375.272465050724,8064.77093206951,7235.53496303804,88657.25945228379,90415.48183254345,89552.51494164113,11342.74054771621,9584.518167456556,10447.485058358872
7262,3135,4127,44531.0,46229.0,28368.0,35588.0,62614.0,38393.0,18995,4017,20961,3842,39956,7859,77.6,45.0,64.0,38.0,0.0,0.0,1.0,13623.326959847038,16639.1162359392,15187.702603785421,82543.89014427256,84509.93831391363,83563.73522953047,17456.10985572745,15490.06168608636,16436.26477046952
10426,5020,5406,38694.0,40489.0,21065.0,35514.0,73250.0,21039.0,18034,5459,18325,5702,36359,11161,79.3,41.0,66.4,34.0,0.0,0.0,1.0,21368.067083812202,22499.687851167437,21940.23569023569,76763.29119312135,76268.36475631582,76513.04713804714,23236.708806878643,23731.635243684188,23486.95286195286
32758,15142,17616,56452.0,57687.0,41039.0,51023.0,57823.0,46909.0,113205,16326,119149,14496,232354,30822,66.3,156.0,49.7,116.0,1.0,0.0,0.0,11689.865746423637,13181.188970780799,12447.183633765997,87396.0673506728,89153.35403494332,88288.44575493207,12603.932649327187,10846.64596505668,11711.55424506794
20444,8810,11634,46241.0,49778.0,36806.0,35368.0,41372.0,46106.0,44938,8863,50108,8306,95046,17169,72.8,80.0,58.2,63.0,0.0,0.0,1.0,16375.160313005335,19916.458383264286,18218.598226618546,83526.32850690508,85780.8059711713,84699.90642962171,16473.671493094924,14219.194028828704,15300.093570378292
2659,1162,1497,38876.0,40364.0,25577.0,34875.0,55417.0,38203.0,5675,1233,5666,1430,11341,2663,85.9,18.0,76.6,16.0,0.0,0.0,1.0,16821.077012159814,21096.392333709133,18987.432162239358,82151.12912565142,79847.801578354,80984.00457012282,17848.870874348584,20152.198421645997,19015.995429877177
4595,2089,2506,46125.0,47572.0,29034.0,45250.0,36339.0,35676.0,11710,2539,11990,2291,23700,4830,71.5,21.0,60.2,18.0,0.0,0.0,1.0,14660.677942311742,17547.790770954416,16105.853487556957,82181.20569864551,83957.70604299418,83070.45215562567,17818.794301354483,16042.293957005813,16929.54784437434
8311,3830,4481,37942.0,40000.0,23875.0,30428.0,52740.0,32583.0,16145,4162,16743,3980,32888,8142,71.3,46.0,57.8,37.0,0.0,0.0,1.0,18860.491456148127,21623.317087294312,20255.910309529612,79504.60432363224,80794.2865415239,80155.9834267609,20495.395676367756,19205.71345847609,19844.016573239092
7852,3563,4289,48238.0,49506.0,37755.0,50036.0,46685.0,40806.0,24926,4571,26885,3714,51811,8285,62.4,46.0,51.8,39.0,0.0,0.0,1.0,12079.194494355359,14016.797934573025,13065.761448349309,84503.50883140658,87862.34844275957,86213.72470713525,15496.491168593415,12137.651557240431,13786.27529286475
5038,2280,2758,40524.0,40610.0,35046.0,42212.0,56912.0,38750.0,11088,2352,11481,2294,22569,4646,87.9,32.0,72.2,26.0,0.0,0.0,1.0,16964.285714285714,20021.778584392014,18511.850082674995,82500.0,83346.64246823956,82928.532059526,17500.0,16653.357531760434,17071.467940474
4276,1665,2611,41560.0,44890.0,30684.0,36702.0,62066.0,33347.0,9811,1887,10682,2080,20493,3967,58.6,17.0,58.6,17.0,0.0,0.0,1.0,14233.202256796034,20459.17567779345,17481.60261651676,83869.03744229783,83701.61416705846,83781.68438266558,16130.962557702172,16298.385832941545,16218.315617334421
8137,3467,4670,42134.0,43037.0,18185.0,35000.0,55268.0,32227.0,18064,4099,19228,3530,37292,7629,72.9,45.0,64.7,40.0,0.0,0.0,1.0,15643.189098948698,20520.256613059144,18114.022394870997,81505.21138834996,84488.97091132788,83016.85180650475,18494.78861165005,15511.029088672116,16983.14819349525
11035,4903,6132,36490.0,37389.0,18421.0,33438.0,31520.0,33500.0,18447,5735,19478,5085,37925,10820,62.2,38.0,75.4,47.0,0.0,0.0,1.0,20275.41146307171,24964.377315474496,22638.219304544054,76284.01290215863,79298.13133574888,77802.85157452046,23715.98709784137,20701.86866425111,22197.148425479536
4943,2388,2555,55299.0,60028.0,27348.0,40081.0,250001.0,52448.0,18313,3563,19275,2987,37588,6550,67.4,32.0,50.3,24.0,0.0,0.0,1.0,10916.072408118487,11476.956248315515,11198.966876614255,83712.74456024867,86582.51729404366,85160.17943721963,16287.255439751325,13417.482705956338,14839.82056278037
14670,6326,8344,39984.0,41909.0,27149.0,38400.0,70850.0,28882.0,25770,6904,27841,6878,53611,13782,97.9,84.0,74.0,63.0,0.0,0.0,1.0,19360.959784538165,24032.950257783923,21767.83938984761,78870.04958070637,80189.52158760333,79549.80487587732,21129.95041929363,19810.47841239667,20450.19512412268
134377,59501,74876,47437.0,52362.0,31816.0,43039.0,54457.0,35187.0,290614,69706,319677,62086,610291,131792,69.5,513.0,55.9,409.0,0.0,0.0,1.0,16513.3769982238,19613.21552900622,18108.082249559684,80654.41829484903,83737.0305660842,82240.26153408716,19345.581705150977,16262.969433915805,17759.73846591284
7112,3361,3751,36347.0,37140.0,25000.0,35521.0,48125.0,28500.0,12486,3031,13216,2909,25702,5940,80.2,34.0,74.0,32.0,0.0,0.0,1.0,21660.114712895534,23262.01550387597,22476.45534416282,80466.58503576722,81959.68992248061,81227.48246002149,19533.414964232776,18040.31007751938,18772.517539978508
18483,9075,9408,37667.0,39904.0,27481.0,25707.0,17557.0,29145.0,33802,5931,33833,4760,67635,10691,62.0,42.0,51.8,35.0,0.0,0.0,1.0,22839.956711046234,24377.47778094473,23597.528279243164,85072.86134950796,87666.15707511724,86350.63708091821,14927.138650492034,12333.84292488275,13649.362919081786
7994,3657,4337,42576.0,43464.0,55893.0,38214.0,49167.0,40909.0,17011,4194,17701,4141,34712,8335,76.3,47.0,65.9,41.0,1.0,0.0,0.0,17245.932563074748,19856.24027103745,18570.39979557228,80221.64583824569,81041.11345114915,80637.44279508444,19778.3541617543,18958.886548850838,19362.557204915556
12288,5580,6708,44688.0,46860.0,25403.0,37856.0,72981.0,34337.0,27591,5917,29672,5679,57263,11596,85.4,70.0,60.9,49.0,0.0,0.0,1.0,16652.739644264057,18975.417951401658,17845.161852481157,82341.53038080459,83935.39079516845,83159.79029611235,17658.469619195417,16064.609204831546,16840.209703887653
2716,1195,1521,32445.0,32382.0,33750.0,29375.0,2499.0,45156.0,4053,1387,4462,1195,8515,2582,65.2,11.0,81.6,14.0,0.0,0.0,1.0,21966.91176470588,26887.04260208591,24475.083355861945,74503.67647058824,78875.72918508043,76732.45021176894,25496.323529411762,21124.270814919568,23267.549788231056
8271,3365,4906,58139.0,59876.0,55625.0,49853.0,53819.0,67961.0,38004,5648,39145,5424,77149,11072,62.8,64.0,49.2,49.0,0.0,0.0,1.0,7708.696050581874,11007.651057910207,9375.318801645866,87061.30303307982,87830.10612757747,87449.70018476326,12938.696966920188,12169.893872422535,12550.299815236735
5371,2334,3037,36068.0,37475.0,20208.0,35587.0,22500.0,37500.0,9442,2759,10115,2725,19557,5484,85.9,29.0,72.4,24.0,0.0,0.0,1.0,19129.579542660438,23652.64797507788,21448.82392875684,77387.09941808048,78777.2585669782,78099.91613753444,22612.900581919515,21222.74143302181,21900.083862465555
10261,5048,5213,35736.0,35609.0,19594.0,36031.0,28750.0,22958.0,15333,4912,16477,4370,31810,9282,71.1,38.0,70.4,37.0,0.0,0.0,1.0,24934.55174117066,25005.996066580323,24970.797235471626,75737.21906643616,79037.75123518972,77411.66163730166,24262.780933563845,20962.248764810283,22588.338362698334
6740,2876,3864,43781.0,44048.0,21776.0,42379.0,47159.0,36696.0,18163,3303,19398,3340,37561,6643,69.2,42.0,54.4,33.0,0.0,0.0,1.0,13397.931612783006,16993.57903069751,15247.488915030313,84612.87617627876,85310.93323951095,84971.94823997827,15387.123823721233,14689.06676048905,15028.051760021719
1750,848,902,37759.0,40458.0,29625.0,42625.0,49250.0,27375.0,2957,668,3127,598,6084,1266,59.7,6.0,35.7,4.0,0.0,0.0,1.0,23393.103448275862,24214.76510067114,23809.52380952381,81572.41379310345,83946.30872483223,82775.51020408164,18427.58620689655,16053.691275167786,17224.48979591837
96498,42178,54320,49759.0,54305.0,27294.0,45838.0,52177.0,39517.0,247089,54017,268472,48606,515561,102623,67.1,421.0,52.6,328.0,0.0,0.0,1.0,14007.69164347439,17131.431382814324,15609.915494415902,82060.47039912855,84670.64886242502,83399.27917901466,17939.529600871454,15329.351137574982,16600.720820985338
8150,3605,4545,55715.0,56989.0,41157.0,51250.0,68281.0,58438.0,31523,5502,33066,4991,64589,10493,68.8,56.0,55.3,43.0,0.0,0.0,1.0,9736.664415935178,11942.612397193683,10854.79875336299,85139.77042538825,86885.46128176157,86024.6130896886,14860.229574611749,13114.538718238433,13975.386910311394
7307,3205,4102,50023.0,51193.0,26719.0,36042.0,81951.0,40602.0,20860,3976,22595,3927,43455,7903,78.6,56.0,58.7,42.0,0.0,0.0,1.0,12904.654533741344,15466.405248472967,14227.578955566805,83990.98083427284,85193.42432697384,84611.9397172787,16009.01916572717,14806.575673026167,15388.060282721288
36894,16509,20385,65965.0,66332.0,51855.0,35240.0,76919.0,48272.0,171023,19794,179518,17540,350541,37334,55.2,245.0,43.2,189.0,0.0,0.0,1.0,8651.744865499406,10344.670097128763,9511.827263938125,89626.71040840176,91099.06727968415,90374.73412826296,10373.289591598232,8900.932720315846,9625.265871737029
6638,3004,3634,53179.0,53387.0,50583.0,43304.0,67128.0,27097.0,21777,2706,22015,2569,43792,5275,63.2,38.0,54.4,32.0,0.0,0.0,1.0,12269.73818567986,14781.972014318257,13528.440703527831,88947.43291263324,89550.1138952164,89249.3936861842,11052.567087366744,10449.8861047836,10750.606313815802
11310,5154,6156,38605.0,39176.0,9214.0,27623.0,61513.0,35583.0,25506,4579,27783,3960,53289,8539,73.5,78.0,64.2,69.0,0.0,0.0,1.0,17131.46086089413,19393.25205557131,18292.682926829268,84779.79059331893,87524.80861922314,86189.10525975286,15220.209406681071,12475.191380776863,13810.894740247137
24220,11509,12711,51223.0,51897.0,19416.0,32684.0,43006.0,37656.0,69387,12338,72618,11600,142005,23938,53.1,105.0,37.7,74.0,0.0,0.0,1.0,14082.594065463443,15092.97299864637,14595.37311004381,84903.028449067,86226.22242275998,85574.56476018875,15096.971550933009,13773.77757724002,14425.43523981126
39122,18447,20675,44028.0,44599.0,33798.0,22617.0,51042.0,35653.0,84534,16280,92282,14188,176816,30468,62.6,184.0,45.6,134.0,0.0,0.0,1.0,18298.05384172833,19418.615572461724,18873.62266262712,83851.44920348364,86674.18052033437,85301.32571737327,16148.550796516356,13325.819479665635,14698.674282626733
12542,5452,7090,40336.0,41083.0,14682.0,25313.0,105227.0,37708.0,28026,4452,28850,4124,56876,8576,60.3,56.0,47.7,44.0,0.0,0.0,1.0,16786.747952460126,21501.789288530355,19162.134082992117,86292.25937557731,87493.17644204525,86897.26822709772,13707.740624422688,12506.823557954753,13102.73177290228
70308,34709,35599,44103.0,45046.0,28998.0,38869.0,32816.0,37962.0,150317,24192,161782,19249,312099,43441,53.9,237.0,45.3,200.0,0.0,0.0,1.0,19889.518592164302,19664.587833023073,19774.990155819316,86137.10467654964,89367.01448923112,87781.6841986837,13862.895323450366,10632.985510768873,12218.315801316308
57846,26573,31273,48432.0,50425.0,28841.0,33357.0,45974.0,39243.0,131443,24315,141525,20041,272968,44356,66.1,227.0,45.9,157.0,0.0,0.0,1.0,17060.43991319868,19356.17642325737,18229.317669007072,84389.24485419689,87595.78129061808,86021.8577857332,15610.755145803105,12404.218709381925,13978.142214266805
136472,64213,72259,54102.0,57449.0,27045.0,32500.0,52622.0,39321.0,323119,53210,345432,41447,668551,94657,62.2,432.0,47.5,327.0,0.0,0.0,1.0,17062.99541093033,18677.4159362488,17881.36392700286,85860.77607625243,89286.83128316606,87597.4832548925,14139.223923747571,10713.168716833945,12402.516745107494
64861,29554,35307,66754.0,67279.0,61752.0,51701.0,85141.0,44554.0,238347,34065,251792,28520,490139,62585,48.0,231.0,35.1,167.0,0.0,0.0,1.0,10849.008120053448,12595.607751362766,11734.789877045325,87495.04427117748,89825.62287736523,88676.98887690782,12504.95572882252,10174.377122634778,11323.011123092176
15877,7131,8746,53423.0,55047.0,35625.0,24688.0,42619.0,42816.0,42081,6619,45550,4735,87631,11354,65.2,73.0,44.7,50.0,0.0,0.0,1.0,14642.710472279261,17392.86069404395,16039.804010708694,86408.62422997947,90583.67306353783,88529.57518815983,13591.375770020533,9416.326936462166,11470.424811840177
155874,67353,88521,53040.0,57898.0,27238.0,31098.0,61044.0,43257.0,536490,48058,596998,35491,1133488,83549,72.5,1193.0,51.3,862.0,0.0,0.0,1.0,11522.23598404237,13995.65842251802,12807.66320169395,91778.60500762983,94388.67711533324,93135.048482503,8221.394992370173,5611.322884666769,6864.951517497003
56855,25575,31280,55936.0,59459.0,31141.0,35042.0,71438.0,27558.0,179872,20953,191095,17231,370967,38184,64.1,316.0,42.3,211.0,0.0,1.0,0.0,12734.96825594423,15014.928525484098,13895.847743253715,89566.53803062368,91728.8288547757,90667.50417327588,10433.461969376323,8271.171145224313,9332.495826724118
36868,15318,21550,77568.0,78570.0,46945.0,76107.0,108482.0,56197.0,283543,20263,300110,16531,583653,36794,62.5,487.0,43.9,340.0,0.0,0.0,1.0,5042.033402895268,6805.81478709327,5942.167501817238,93330.28314121511,94779.26105589612,94069.7593831544,6669.716858784883,5220.73894410389,5930.240616845596
27217,14043,13174,52186.0,54551.0,33065.0,15278.0,29250.0,34652.0,73881,5854,70268,4384,144149,10238,53.1,77.0,37.9,56.0,0.0,0.0,1.0,17612.090048284947,17647.216417510583,17629.07498688361,92658.18022198533,94127.4178856561,93368.61264225615,7341.819778014673,5872.582114343889,6631.387357743851
35053,15855,19198,85976.0,87386.0,48570.0,98106.0,127414.0,51662.0,226928,20920,240899,16180,467827,37100,54.0,301.0,39.4,219.0,0.0,0.0,1.0,6397.065943642878,7467.743378494549,6942.191643544513,91559.34282302056,93706.21482112502,92652.4032186831,8440.65717697944,6293.785178874977,7347.596781316904
10067,4475,5592,45374.0,46253.0,30915.0,14875.0,30163.0,43893.0,29360,2388,32437,1957,61797,4345,58.0,50.0,43.7,38.0,0.0,0.0,1.0,14095.376086682627,16258.649764493806,15220.2836321853,92478.26634748645,94310.05407919985,93430.80039914124,7521.733652513544,5689.945920800139,6569.199600858758
12321,5698,6623,44579.0,45278.0,21106.0,16731.0,21944.0,26471.0,36696,5586,38231,5244,74927,10830,67.5,81.0,54.0,64.0,0.0,0.0,1.0,13476.183718840168,15234.04255319149,14367.340275429411,86788.70441322548,87937.89534215066,87371.29330550277,13211.295586774513,12062.104657849339,12628.706694497241
